14843533
16706407
14363741
14593947
15471220
15374835
13914255
16263491
14088985
17800595
14843567
14794359
15534699
15558458
14904622
12998927
13575799
14670514
13106294
14631708
14485739
14998020
15147913
15208074
15477809
14935054
16501532
14458714
15637299
15108666
